timestamp,lat,lng,mq135,mq9,mq2,satellites,temperature,humidity
1783178280000,28.7534702,77.4973417,237,68,86,12,33.5,81.9
1783178340000,28.7534032,77.496798,245,171,163,12,22.8,55.1
1783178400000,28.7532797,77.4967874,95,56,71,12,37.4,56.3
1783178460000,28.7526362,77.4959872,497,198,197,12,27.8,67.5
1783178520000,28.7528639,77.4973948,234,81,100,12,28.2,56.8
1783178580000,28.7526823,77.4967238,224,190,88,12,31.4,45.4
1783178640000,28.7527527,77.4965142,108,52,56,12,32.7,51.3
1783178700000,28.7532654,77.4960708,229,35,111,12,29.4,80.4
1783178760000,28.752615,77.4962844,376,123,467,12,33.9,36.2
1783178820000,28.7536123,77.4967391,338,143,367,12,41.5,33.2
1783178880000,28.7536132,77.4964936,101,39,75,12,27.4,31.4
1783178940000,28.7527155,77.4965306,221,195,165,12,33.6,89.4
1783179000000,28.7533771,77.4971152,211,275,136,12,28.3,41.9
1783179060000,28.7529594,77.4975747,320,105,179,12,40.9,71.9
1783179120000,28.7533459,77.4972347,138,39,50,12,24.4,54.9
1783179180000,28.75281,77.4967956,666,215,473,12,36.8,47.4
1783179240000,28.7530974,77.4973646,278,272,164,12,30.1,30.6
1783179300000,28.7531839,77.4968457,619,140,607,12,36.5,44.4
1783179360000,28.7530671,77.4961354,101,46,38,12,26.8,50.2
1783179420000,28.7527733,77.496951,100,28,47,12,38.8,64.8
1783179480000,28.7529414,77.496155,420,187,484,12,38.5,35.4
1783179540000,28.7527583,77.4966988,142,38,57,12,24.1,57.8
1783179600000,28.7526607,77.4967987,277,284,157,12,36.7,70.7
1783179660000,28.7533285,77.4964682,181,234,158,12,36.4,38.5
1783179720000,28.7532516,77.4974682,258,84,45,12,29.1,72.9
1783179780000,28.7527335,77.4968241,168,49,52,12,24.7,35.6
1783179840000,28.7534691,77.4972409,250,204,307,12,32.5,54.7
1783179900000,28.7527105,77.4967336,128,57,56,12,25.5,69.8
1783179960000,28.7529039,77.4966199,107,27,24,12,24.8,75.2
1783180020000,28.7531371,77.4962459,370,189,320,12,37.3,46
1783180080000,28.7534834,77.4973681,499,166,278,12,37.2,78.4
1783180140000,28.7527428,77.4969867,207,242,135,12,27,82.5
1783180200000,28.7535545,77.4960838,542,244,482,12,37.8,35.6
1783180260000,28.7526191,77.4965013,389,141,678,12,33.9,44.7
1783180320000,28.7530548,77.4963307,451,174,641,12,35.7,45.2
1783180380000,28.7527487,77.4966461,111,44,64,12,33.2,64.9
1783180440000,28.7532815,77.4969866,282,248,102,12,32.2,48.4
1783180500000,28.7528307,77.4969639,513,197,580,12,28.5,37.9
1783180560000,28.7535222,77.497512,240,177,133,12,24.3,89.2
1783180620000,28.7530027,77.4970638,507,169,129,12,31.5,68.8
1783180680000,28.7535226,77.4967125,249,191,99,12,27.9,38.9
1783180740000,28.7534712,77.497655,403,217,163,12,37,63
1783180800000,28.7527079,77.4965631,207,76,48,12,29.6,79.7
1783180860000,28.7527794,77.4970265,332,241,381,12,27.9,85.1
1783180920000,28.7527131,77.4969691,248,138,169,12,39.5,29
1783180980000,28.7527073,77.4973319,289,297,172,12,32.1,66.5
1783181040000,28.7536048,77.4971558,198,27,45,12,31.6,59.6
1783181100000,28.7529694,77.496167,272,162,147,12,33.3,88.4
1783181160000,28.7532485,77.496886,223,297,153,12,35.1,31.9
1783181220000,28.7527238,77.496934,150,35,34,12,38.2,61.9
1783181280000,28.753568,77.4967985,322,237,223,12,22.3,37.7
1783181340000,28.7535663,77.4969621,180,84,60,12,39.1,47.2
1783181400000,28.753547,77.4968924,665,246,150,12,37.4,47.7
1783181460000,28.7532283,77.4963725,451,213,241,12,34.2,43.4
1783181520000,28.7527778,77.4975782,268,314,174,12,24.4,52
1783181580000,28.7531596,77.497202,231,69,103,12,36.9,57.3
1783181640000,28.7532284,77.4962499,292,183,135,12,24.2,72.7
1783181700000,28.7533091,77.497189,226,74,41,12,31.1,63.6
1783181760000,28.7527579,77.4969101,363,230,601,12,40.3,36.3
1783181820000,28.7532998,77.4966696,489,159,230,12,37.4,81.9
1783181880000,28.752916,77.4968678,422,215,178,12,31.5,85
1783181940000,28.7534669,77.4975324,590,221,162,12,36.6,61.7
1783182000000,28.7529678,77.4962591,233,279,152,12,37,85.2
1783182060000,28.7527013,77.4964729,330,203,118,12,29.2,36.1
1783182120000,28.7535663,77.4964403,147,60,69,12,28.8,51.4
1783182180000,28.7532981,77.4975968,195,239,87,12,35.7,68.4
1783182240000,28.7535867,77.4973089,127,28,27,12,32,78.1
1783182300000,28.7534535,77.4964754,373,206,584,12,23.9,39.9
1783182360000,28.7533419,77.497263,534,128,149,12,33.8,34.8
1783182420000,28.7526747,77.4975301,110,29,25,12,26.6,46.8
1783182480000,28.7525999,77.4971262,90,34,32,12,36.3,34.9
1783182540000,28.753588,77.4972149,322,168,132,12,22,65.1
1783182600000,28.7527612,77.4969794,226,43,43,12,34.9,73.9
1783182660000,28.753284,77.4967281,467,158,443,12,33.5,36
1783182720000,28.7529404,77.4969444,130,40,26,12,31.5,43
1783182780000,28.7530094,77.4974874,418,175,194,12,28.8,75.5
1783182840000,28.7533635,77.4973856,171,42,56,12,30.8,31.4
1783182900000,28.7534317,77.4975089,432,146,318,12,25.9,75
1783182960000,28.7530996,77.4965405,337,183,103,12,37,51
1783183020000,28.752666,77.4971949,739,201,258,12,25.5,64.7
1783183080000,28.7532042,77.4965699,238,264,149,12,29.7,70.7
1783183140000,28.7536129,77.4968631,492,148,174,12,26.5,30.7
1783183200000,28.7528974,77.4976091,184,233,100,12,29.3,84.6
1783183260000,28.7526994,77.4972495,408,248,377,12,24.5,40
1783183320000,28.7536394,77.4974176,270,167,204,12,41.1,36.9
1783183380000,28.7527823,77.496062,786,237,155,12,27.7,79
1783183440000,28.753003,77.4962151,227,28,74,12,33.5,70
1783183500000,28.7529336,77.4967289,486,203,635,12,24.9,39.8
1783183560000,28.7530433,77.4969782,285,266,185,12,37.8,65.6
1783183620000,28.7533356,77.4972369,203,57,91,12,35.9,88.7
1783183680000,28.7530411,77.497019,531,200,324,12,24.1,45.4
1783183740000,28.7534295,77.4975172,188,57,48,12,31.8,83.4
1783183800000,28.7529543,77.4974266,586,140,539,12,26.1,40.2
1783183860000,28.7534395,77.4974151,241,81,120,12,39.2,40.1
1783183920000,28.7532907,77.4973937,317,198,305,12,31.7,57.1
1783183980000,28.7528497,77.4964814,297,118,197,12,35.5,58.6
1783184040000,28.7530363,77.4968975,116,49,59,12,41.2,46.7
1783184100000,28.7531217,77.4970801,713,213,162,12,24.9,73.7
1783184160000,28.7531636,77.4975305,453,223,181,12,35.5,48.9
1783184220000,28.7531587,77.4967521,802,204,235,12,41.8,55
1783184280000,28.7534638,77.4961032,248,34,78,12,23.8,57.7
1783184340000,28.7529985,77.495986,193,43,71,12,37.4,62.4
1783184400000,28.7532148,77.4965398,487,179,489,12,42.3,34.1
1783184460000,28.7530399,77.4969744,275,76,116,12,36.4,54.5
1783184520000,28.7532045,77.496485,468,157,302,12,34.6,89
1783184580000,28.7533212,77.4976429,244,211,152,12,29.6,60.5
1783184640000,28.7533877,77.4975645,450,211,188,12,39.4,65.1
1783184700000,28.7533361,77.4973651,223,72,102,12,32.2,49.5
1783184760000,28.7528377,77.4973391,63,49,30,12,26.6,84.5
1783184820000,28.7526032,77.4973403,312,248,79,12,30.6,58.1
1783184880000,28.7536401,77.496324,596,199,352,12,26.8,43.4
1783184940000,28.7526137,77.4968281,307,297,137,12,30.2,86.8
1783185000000,28.7531866,77.4974807,488,119,325,12,34.2,31.6
1783185060000,28.753614,77.496865,797,221,150,12,37.6,70.2
1783185120000,28.7535717,77.4966442,86,42,15,12,27.6,35.3
1783185180000,28.752657,77.4968736,114,25,59,12,36.2,63.7
1783185240000,28.7529629,77.4961049,180,322,104,12,33.7,49.8
1783185300000,28.7534959,77.4972232,105,43,20,12,24.3,73.7
1783185360000,28.7535129,77.4970796,350,233,621,12,25.8,42.5
1783185420000,28.7534623,77.496332,233,157,202,12,30.4,87.8
1783185480000,28.752915,77.4968317,189,53,101,12,25.1,59.5
1783185540000,28.7527555,77.4972614,542,185,226,12,38.6,49.7
1783185600000,28.7534913,77.4974372,518,152,495,12,36,40.5
1783185660000,28.7536164,77.4961679,776,185,249,12,34.1,85.9
1783185720000,28.7535676,77.4961109,676,190,477,12,40,50.4
1783185780000,28.7528484,77.4964005,132,39,65,12,35.7,80.7
1783185840000,28.753463,77.4976746,160,85,56,12,36.4,77.2
1783185900000,28.7526557,77.4968258,149,74,112,12,40.2,79.6
1783185960000,28.7527357,77.4969048,288,247,181,12,23.6,59.1
1783186020000,28.7536174,77.4964495,444,155,287,12,39.4,67.5
1783186080000,28.7533466,77.4975514,487,208,420,12,31.7,39.9
1783186140000,28.7529899,77.4969652,63,24,37,12,33.7,78.7
1783186200000,28.7526196,77.4975053,397,183,557,12,36.3,36
1783186260000,28.7536207,77.4959996,621,209,208,12,40.2,57.4
1783186320000,28.7529855,77.4973393,495,248,133,12,34.9,41.4
1783186380000,28.7533348,77.4971104,231,56,42,12,37.1,55.3
1783186440000,28.753298,77.4974733,682,227,358,12,30.6,45.7
1783186500000,28.7526711,77.4974201,515,188,245,12,31.5,83.9
1783186560000,28.7534772,77.4969614,94,36,55,12,23,89.3
1783186620000,28.7535099,77.4974373,189,47,84,12,38.5,58
1783186680000,28.7526306,77.4974027,575,192,416,12,30.2,41.1
1783186740000,28.7529902,77.4967424,246,70,107,12,24.8,35.6
1783186800000,28.7526869,77.4969662,226,82,79,12,31.1,31.6
1783186860000,28.7526802,77.496613,695,123,691,12,25,33.8
1783186920000,28.7531943,77.4962246,323,155,161,12,31.5,47.8
1783186980000,28.7534539,77.497456,313,155,129,12,22,68.4
1783187040000,28.7527511,77.4975669,165,87,101,12,30.4,53.4
1783187100000,28.7527928,77.4969744,115,19,62,12,41.1,64.2
1783187160000,28.7533855,77.4963479,122,50,23,12,24.6,31.2
1783187220000,28.7533897,77.4973354,229,66,90,12,36.3,49.2
1783187280000,28.7533336,77.4961148,184,67,112,12,32.2,57.1
1783187340000,28.7529075,77.4973978,286,148,170,12,24,38.7
1783187400000,28.7530292,77.4965076,240,64,58,12,41.5,33.5
1783187460000,28.7529583,77.496834,258,188,304,12,32.7,72.6
1783187520000,28.7534194,77.4972654,400,187,664,12,29.3,34.8
1783187580000,28.7533319,77.4972673,251,307,84,12,29.2,78
1783187640000,28.7528939,77.4967781,274,63,62,12,29.6,77
1783187700000,28.7527545,77.4972678,387,141,380,12,37.4,42.5
1783187760000,28.7535226,77.4973028,368,180,477,12,35.7,40
1783187820000,28.7526254,77.4971303,280,241,250,12,35.5,45.1
1783187880000,28.7533932,77.4963008,196,234,115,12,23.3,89.5
1783187940000,28.7531233,77.497133,222,78,71,12,34.6,43.1
1783188000000,28.7526161,77.4960102,387,178,540,12,38.4,47.2
1783188060000,28.7534795,77.4972602,343,122,357,12,22.2,74
1783188120000,28.7533109,77.496172,180,36,114,12,28,66.7
1783188180000,28.7535207,77.4963848,694,236,131,12,26.7,62.1
1783188240000,28.7531748,77.496987,87,59,57,12,23,56.7
1783188300000,28.7534725,77.4959932,217,188,85,12,32.4,37.9
1783188360000,28.7535599,77.4976196,76,54,21,12,27.7,79.1
1783188420000,28.7531322,77.4968923,609,248,145,12,28.7,89.7
1783188480000,28.7533499,77.4974401,158,57,71,12,31,59.8
1783188540000,28.7530462,77.4976722,122,31,20,12,28.1,72.5
1783188600000,28.7527601,77.4965044,267,69,88,12,37.3,51.4
1783188660000,28.7536259,77.4970826,216,309,103,12,36.8,37.4
1783188720000,28.7531401,77.4965195,188,163,221,12,37,64.1
1783188780000,28.7536363,77.4961832,615,168,220,12,30.8,50.7
1783188840000,28.7527216,77.4972164,457,245,648,12,35.5,42.2
1783188900000,28.7528157,77.496035,411,201,181,12,29.3,81.8
1783188960000,28.753248,77.4960674,601,167,385,12,35.4,48.6
1783189020000,28.7528249,77.4968864,242,288,163,12,35.3,63.2
1783189080000,28.7527977,77.4974043,449,144,340,12,27.8,39
1783189140000,28.7533851,77.4973521,187,236,190,12,30.1,38.7
1783189200000,28.753185,77.4974498,581,152,254,12,35.7,91.3
1783189260000,28.7534793,77.4972097,250,56,92,12,32.2,34.5
1783189320000,28.7534651,77.4960363,365,206,307,12,25,35.8
1783189380000,28.7530949,77.4965331,643,259,364,12,41.3,42.5
1783189440000,28.7529219,77.4974939,513,211,258,12,28.7,46.3
1783189500000,28.7532696,77.496486,137,42,42,12,40.6,33.5
1783189560000,28.7534669,77.4972055,215,79,69,12,27.9,40.1
1783189620000,28.7527683,77.4963174,231,303,213,12,35.6,41
1783189680000,28.7534378,77.4960878,240,153,180,12,28.8,45.7
1783189740000,28.7532755,77.4965599,264,31,75,12,26,73.5
1783189800000,28.7527989,77.4971765,214,62,102,12,37.1,50.2
1783189860000,28.7527067,77.4973311,118,28,39,12,24.4,82.9
1783189920000,28.7526713,77.496824,637,232,158,12,36.2,58.5
1783189980000,28.753226,77.4966287,279,229,305,12,26.6,39.3
1783190040000,28.7534851,77.4966657,527,138,211,12,37.5,67.1
1783190100000,28.7526346,77.4975492,109,37,60,12,33.4,36.8
1783190160000,28.7528981,77.496105,183,162,186,12,37.7,39.4
1783190220000,28.7531649,77.4971563,316,175,320,12,35.9,78.6
1783190280000,28.7526705,77.4968438,291,166,307,12,39.4,63.3
1783190340000,28.7532344,77.4970021,428,222,282,12,27.5,61.6
1783190400000,28.7533968,77.496946,775,196,213,12,37.7,36.7
1783190460000,28.7529159,77.4963222,94,47,39,12,29.8,88.6
1783190520000,28.7531722,77.4963806,557,194,179,12,34.4,59.1
1783190580000,28.7532651,77.4970405,273,227,187,12,27.7,39.2
1783190640000,28.7526246,77.497187,199,227,111,12,33.9,41
1783190700000,28.7528796,77.4970478,83,53,48,12,26.6,66.8
1783190760000,28.7536238,77.4969085,234,169,143,12,24.9,60.4
1783190820000,28.7532002,77.4976586,438,199,368,12,22.8,44.6
1783190880000,28.7531846,77.4976535,677,123,130,12,36.6,39.5
1783190940000,28.7534255,77.4974287,78,32,30,12,36.5,66.1
1783191000000,28.7526442,77.496718,270,167,157,12,34.9,58.2
1783191060000,28.7529346,77.4966099,534,221,591,12,27.7,49.1
1783191120000,28.753599,77.4976144,233,61,43,12,39.1,64.5
1783191180000,28.7526064,77.4967536,643,148,173,12,28.7,51.4
1783191240000,28.7529663,77.4964015,515,253,621,12,36.4,36.9
1783191300000,28.7528914,77.4970958,127,32,48,12,39.9,74
1783191360000,28.7530147,77.4974626,393,184,670,12,32.6,48.7
1783191420000,28.7528054,77.4973942,102,57,62,12,30.8,78.8
1783191480000,28.7533909,77.4963782,124,65,64,12,36.5,67.7
1783191540000,28.7533577,77.496813,181,196,124,12,25.8,41.7
1783191600000,28.7536312,77.4962972,261,161,107,12,39.7,39.4
1783191660000,28.7533419,77.4965669,428,237,422,12,30.3,38.4
1783191720000,28.7526953,77.4974932,506,160,170,12,42,72.4
1783191780000,28.7530335,77.4961368,587,139,532,12,29.4,36.8
1783191840000,28.7533776,77.4964674,95,28,19,12,26.4,61.9
1783191900000,28.7526988,77.496642,270,127,339,12,29,66.7
1783191960000,28.7534535,77.4971444,323,210,110,12,26.5,75.5
1783192020000,28.7527603,77.4960419,269,253,153,12,29.9,41.8
1783192080000,28.7532157,77.496204,323,184,193,12,32.1,49.5
1783192140000,28.7530015,77.4968501,184,230,77,12,34.1,69.2
1783192200000,28.7532122,77.496375,346,224,375,12,28,36
1783192260000,28.7534962,77.4968055,325,192,211,12,31.6,43.4
1783192320000,28.7529005,77.4967648,290,320,189,12,25.5,59
1783192380000,28.7527593,77.4974462,231,200,197,12,35,81.4
1783192440000,28.7530812,77.4969125,260,160,90,12,30.8,62.8
1783192500000,28.7535368,77.4967001,770,244,141,12,29.4,89
1783192560000,28.7526903,77.4972881,452,136,496,12,26.6,39
1783192620000,28.7533536,77.4966238,108,33,22,12,33.9,84.4
1783192680000,28.7535307,77.4959744,566,134,389,12,25.8,47.3
1783192740000,28.7534544,77.4975425,223,267,83,12,24.8,50.1
1783192800000,28.7532935,77.496482,592,132,190,12,35.1,44.9
1783192860000,28.753408,77.4968666,484,201,509,12,27.9,29.6
1783192920000,28.7527591,77.4966137,513,181,617,12,25.6,40.7
1783192980000,28.7536065,77.4964107,392,160,696,12,36.4,32.5
1783193040000,28.7531362,77.4960829,675,141,134,12,25.9,77.2
1783193100000,28.7533673,77.4971803,264,196,245,12,38.3,39.1
1783193160000,28.7532918,77.4966887,594,192,651,12,24.7,31.3
1783193220000,28.753572,77.4960271,774,137,125,12,25.1,46.1
1783193280000,28.7529511,77.4961452,538,219,219,12,34.4,88.5
1783193340000,28.7534282,77.4976996,190,267,135,12,36.8,76.4
1783193400000,28.7529592,77.4967637,459,171,323,12,30.7,36.8
1783193460000,28.7529704,77.4976032,570,218,333,12,29.1,35.2
1783193520000,28.7535017,77.4970635,99,25,26,12,31.4,50.9
1783193580000,28.7530546,77.4963268,104,44,62,12,41.6,86.6
1783193640000,28.7535332,77.4968893,455,237,194,12,41.4,61.6
1783193700000,28.7534074,77.4973792,130,44,66,12,24.1,67.4
1783193760000,28.7530131,77.4975546,473,115,352,12,25.8,81.6
1783193820000,28.7528183,77.496671,372,201,359,12,32.3,61.5
1783193880000,28.7532451,77.496429,79,36,30,12,39.1,83
1783193940000,28.7526723,77.4976544,238,58,46,12,41.9,50.8
1783194000000,28.75275,77.4976361,537,134,637,12,33,29
1783194060000,28.7532522,77.4960396,104,44,53,12,39.8,43.9
1783194120000,28.7531282,77.497119,706,239,618,12,40.5,42.4
1783194180000,28.753444,77.4969182,256,249,131,12,35.9,82
1783194240000,28.7527478,77.4962024,221,315,139,12,30,50.5
1783194300000,28.7535225,77.497667,236,202,116,12,26.2,76.5
1783194360000,28.7531786,77.4959886,77,24,74,12,26.7,88.7
1783194420000,28.7536184,77.4962221,465,147,165,12,38.8,61.4
1783194480000,28.7534268,77.4967012,279,158,126,12,30.7,60.5
1783194540000,28.7526897,77.4967057,200,62,55,12,25.9,46.9
1783194600000,28.7526914,77.4975791,164,72,49,12,35.7,65.7
1783194660000,28.7529336,77.4968471,473,156,606,12,22.1,41.3
1783194720000,28.7535758,77.4961388,329,303,166,12,25.2,55.7
1783194780000,28.7527667,77.4970594,391,163,630,12,28.1,46.8
1783194840000,28.7529001,77.4971414,438,191,251,12,39.7,75.1
1783194900000,28.7529734,77.4967452,90,23,39,12,29.6,63.4
1783194960000,28.752685,77.496879,457,134,422,12,36.7,34.7
1783195020000,28.7527807,77.4969725,458,193,404,12,28.4,48.5
1783195080000,28.7534045,77.496997,249,323,189,12,35.9,46.8
1783195140000,28.7528731,77.4973461,194,92,73,12,29.4,64.1
1783195200000,28.7530896,77.4975704,336,274,160,12,24.8,49.1
1783195260000,28.752864,77.496961,251,68,110,12,25.2,42.8
1783195320000,28.7535219,77.4969576,189,268,114,12,35,38.2
1783195380000,28.7532814,77.4960516,443,176,458,12,37.6,31.2
1783195440000,28.7527388,77.496825,77,52,47,12,38.1,49.9
1783195500000,28.7527203,77.4964098,59,24,42,12,31.8,88
1783195560000,28.7531991,77.4972834,586,232,354,12,42,48.3
1783195620000,28.7526419,77.4975565,136,57,41,12,24.6,73.2
1783195680000,28.7535034,77.4974545,124,49,64,12,29.8,84.2
1783195740000,28.753028,77.4970586,114,25,54,12,24.7,84.9
1783195800000,28.7535055,77.4971694,205,29,79,12,36.4,50.1
1783195860000,28.7535629,77.4959769,253,79,69,12,39.8,40
1783195920000,28.7527262,77.4962664,405,220,476,12,41,36.4
1783195980000,28.7529899,77.4968462,328,291,171,12,23.8,37.1
1783196040000,28.7534841,77.4972877,240,72,42,12,33,34.8
1783196100000,28.753601,77.4964438,245,155,198,12,36.5,49.9
1783196160000,28.7529849,77.4970224,210,43,75,12,27.8,73.5
1783196220000,28.7533152,77.4967519,689,230,236,12,32,31.2
1783196280000,28.7531234,77.4964381,258,37,111,12,35.2,73.4
1783196340000,28.7528782,77.4965147,330,328,121,12,36,53.4
1783196400000,28.753526,77.4976263,179,55,112,12,28.3,89.3
1783196460000,28.7533241,77.4961625,578,175,608,12,31.8,32.6
1783196520000,28.7532488,77.4971833,674,147,669,12,23.4,31.9
1783196580000,28.7532838,77.4974003,283,206,173,12,37.9,80.7
1783196640000,28.7533849,77.497302,282,215,212,12,22.1,79
1783196700000,28.7528534,77.4968921,278,323,178,12,25.2,47.4
1783196760000,28.753469,77.4975118,280,211,97,12,32.8,63.9
1783196820000,28.7526013,77.4962023,239,271,169,12,26.3,85.5
1783196880000,28.7534937,77.4968201,410,191,356,12,35.1,36.2
1783196940000,28.7529107,77.4967466,103,25,55,12,35.2,35.2
1783197000000,28.7527593,77.4975001,321,230,239,12,33.4,68.1
1783197060000,28.7530155,77.4960119,82,18,35,12,29.2,80.9
1783197120000,28.7526729,77.4976484,676,225,142,12,32.4,37.5
1783197180000,28.7530042,77.4973655,296,153,172,12,28.9,55.6
1783197240000,28.7530846,77.4976268,294,280,184,12,33.7,46.2
1783197300000,28.7527007,77.497666,286,350,119,12,41.7,82
1783197360000,28.7530832,77.4973322,269,51,109,12,37.5,65.4
1783197420000,28.7532709,77.4972856,393,105,235,12,24.8,35.5
1783197480000,28.7535499,77.4974166,86,59,61,12,31.4,53.9
1783197540000,28.7530822,77.497381,65,47,49,12,27.6,33.9
1783197600000,28.7526937,77.4973078,607,141,376,12,33.6,35.6
1783197660000,28.7533654,77.4972865,332,220,124,12,42,53
1783197720000,28.7535631,77.4960348,254,289,220,12,37.3,76.8
1783197780000,28.7535708,77.4964885,442,142,600,12,37.4,43.5
1783197840000,28.7534058,77.4963217,681,184,160,12,40.3,86.2
1783197900000,28.752809,77.4968358,59,39,64,12,22.7,73
1783197960000,28.752947,77.4968757,415,131,182,12,28.8,66.5
1783198020000,28.7529301,77.4960842,763,174,264,12,29.5,48.1
1783198080000,28.7536448,77.4968203,261,336,157,12,41.2,49.1
1783198140000,28.7531157,77.4969171,130,56,42,12,26.2,89.2
1783198200000,28.7533361,77.4967326,800,248,126,12,30.2,85.2
1783198260000,28.7530945,77.4972529,95,51,57,12,38.5,62.6
1783198320000,28.7528934,77.4976349,97,28,57,12,30.2,38.8
1783198380000,28.75263,77.4963472,309,285,92,12,24.3,77.1
1783198440000,28.7527687,77.4963729,230,69,105,12,22.8,76.7
1783198500000,28.7530935,77.4966668,74,26,58,12,34.4,86.7
1783198560000,28.7532717,77.4972841,241,78,50,12,36.8,39.5
1783198620000,28.7529289,77.4967411,139,33,63,12,34.2,65.4
1783198680000,28.7526372,77.4974012,154,73,101,12,30.7,73.6
1783198740000,28.7532336,77.496125,344,227,191,12,22.5,82.2
1783198800000,28.7530009,77.4972116,685,239,444,12,31.2,34
1783198860000,28.7535784,77.497007,253,40,98,12,40.7,76.8
1783198920000,28.7529717,77.4970381,429,193,315,12,38.9,31.4
1783198980000,28.7530429,77.4961553,663,212,319,12,31.7,30.2
1783199040000,28.7530991,77.4976129,199,288,143,12,27.6,37.3
1783199100000,28.7526488,77.4962938,758,238,166,12,26.3,86.6
1783199160000,28.7535074,77.4973911,57,33,68,12,40.3,60.3
1783199220000,28.7536092,77.4974726,393,222,290,12,36.2,77.3
1783199280000,28.7533241,77.497645,61,53,26,12,33.9,31.1
1783199340000,28.7528758,77.4962956,633,237,603,12,22.7,30.2
1783199400000,28.7532603,77.4961813,265,185,202,12,28.2,76
1783199460000,28.752688,77.4961969,224,230,81,12,35.1,36.7
1783199520000,28.7526769,77.4964283,306,307,172,12,26.9,57.3
1783199580000,28.7530209,77.4962525,214,292,93,12,39,87.5
1783199640000,28.7529164,77.4960418,388,205,296,12,34.7,63.7
1783199700000,28.7533437,77.4964174,71,47,23,12,39,51.4
1783199760000,28.7535115,77.4971015,342,347,105,12,28.3,39
1783199820000,28.7531531,77.4962684,70,24,54,12,41.1,70.2
1783199880000,28.7533009,77.4974713,388,145,333,12,33.1,82.7
1783199940000,28.7528636,77.4975196,130,56,48,12,25.4,87.8
1783200000000,28.7534702,77.4970264,265,239,129,12,30.9,50.4
1783200060000,28.7527003,77.4972224,267,60,116,12,36,78.4
1783200120000,28.7535456,77.4965768,393,217,664,12,24,33.2
1783200180000,28.7529531,77.4967732,367,167,300,12,25.7,76.7
1783200240000,28.7533943,77.495985,570,148,216,12,26.7,87.9
1783200300000,28.7527689,77.4972714,352,226,210,12,40.2,61.4
1783200360000,28.7529671,77.4960805,252,224,129,12,31.4,43.1
1783200420000,28.753039,77.4960708,340,196,201,12,37.7,40.6
1783200480000,28.7530955,77.4971622,90,45,31,12,28.3,68.6
1783200540000,28.7533207,77.4971635,540,222,185,12,31.7,32.7
1783200600000,28.7527703,77.4974151,195,315,166,12,32.7,68.8
1783200660000,28.7533329,77.4964388,156,56,53,12,34.2,79.6
1783200720000,28.7529707,77.4969399,595,193,380,12,31.4,36.4
1783200780000,28.7533233,77.4962378,422,214,319,12,22.1,63.1
1783200840000,28.7530154,77.4966149,119,39,55,12,24.4,65.5
1783200900000,28.7526063,77.4973189,282,250,125,12,24.1,52.3
1783200960000,28.7534252,77.4974225,341,291,90,12,26.3,76
1783201020000,28.7532342,77.4970843,93,45,33,12,26.7,78.2
1783201080000,28.7526858,77.4960769,394,227,655,12,41,43.8
1783201140000,28.753299,77.4968092,180,78,49,12,34.5,45
1783201200000,28.753247,77.4970316,286,253,193,12,34.7,62.4
1783201260000,28.7529336,77.4961415,223,258,168,12,31.3,51.7
1783201320000,28.7536315,77.4970674,680,126,486,12,41.7,35
1783201380000,28.7535856,77.4962159,283,76,63,12,29.3,31.1
1783201440000,28.7533813,77.4972702,321,293,178,12,33.2,65.8
1783201500000,28.7533733,77.4969105,105,24,42,12,27.5,35.4
1783201560000,28.7529256,77.4967654,237,217,171,12,35.8,66
1783201620000,28.7527604,77.4969771,136,21,20,12,27.5,71.3
1783201680000,28.7530869,77.4972352,782,169,195,12,27.3,39.7
1783201740000,28.752745,77.4967874,259,297,210,12,40.8,30.4
1783201800000,28.7535118,77.4972493,250,341,199,12,35.1,67.3
1783201860000,28.7527114,77.4976683,267,71,86,12,29.6,59.8
1783201920000,28.7536231,77.4974598,96,58,36,12,40,53.7
1783201980000,28.7530204,77.4969558,347,323,131,12,33.7,88.8
1783202040000,28.7531539,77.4963167,228,89,109,12,36.9,78.7
1783202100000,28.752595,77.4962712,621,183,395,12,42.1,33.4
1783202160000,28.7530692,77.4961082,178,219,189,12,30.9,79.8
1783202220000,28.7534786,77.4968235,83,54,42,12,29.6,51.1
1783202280000,28.752727,77.4964774,312,309,109,12,32.2,81.3
1783202340000,28.7530694,77.4962193,188,356,196,12,34.9,55.3
1783202400000,28.7536179,77.4964672,280,238,207,12,38.5,79.8
1783202460000,28.7526961,77.496428,521,183,513,12,27.2,38.2
1783202520000,28.7528279,77.4975034,329,154,278,12,41.3,84.8
1783202580000,28.7536258,77.4970801,306,215,98,12,25.2,63.9
1783202640000,28.7530454,77.4963328,331,130,373,12,29.7,55.4
1783202700000,28.7531689,77.4966962,344,139,298,12,35.1,56.8
1783202760000,28.7527774,77.4961514,360,127,348,12,35.3,44.1
1783202820000,28.7529947,77.4974012,102,27,30,12,31.5,77.3
1783202880000,28.7529718,77.4960513,162,85,71,12,24.5,53.7
1783202940000,28.7536015,77.4963027,140,45,39,12,34.4,87.4
1783203000000,28.7536197,77.4966366,196,50,96,12,27.8,81.4
1783203060000,28.7532092,77.4967081,371,146,344,12,39.7,32.2
1783203120000,28.7526047,77.4971504,265,70,53,12,35.1,84.1
1783203180000,28.7534583,77.4963331,224,88,85,12,31.1,76.5
1783203240000,28.7526169,77.496797,623,243,397,12,37,38.9
1783203300000,28.7535432,77.4962206,238,360,86,12,25.4,75.1
