Timestamp,Latitude,Longitude,Temperature,Humidity,Altitude,MQ2,MQ9,MQ135,PM2.5,PM10
2026-06-30 16:54:00,28.7526974,77.4974283,23.3,72.6,45.7,50,16,69,14.1,23.8
2026-06-30 16:55:00,28.7527319,77.4967515,33,43.2,50.4,205,235,327,141.7,191.5
2026-06-30 16:56:00,28.7534683,77.497258,26.5,48,36.2,178,210,663,299,384
2026-06-30 16:57:00,28.7526795,77.4967953,33.5,59,49.8,31,49,86,29.1,47.2
2026-06-30 16:58:00,28.7531894,77.4968388,41.6,53.6,49.2,361,161,459,161.3,328.2
2026-06-30 16:59:00,28.7530567,77.4972965,42.2,58.6,38.1,61,51,122,15.6,28.8
2026-06-30 17:00:00,28.753614,77.4965148,30.3,51.2,59,63,27,118,21.3,28.3
2026-06-30 17:01:00,28.7528448,77.4977017,22.5,81.3,40.8,27,19,133,13.8,25.9
2026-06-30 17:02:00,28.7528782,77.4963033,37.1,78.3,59.7,89,298,272,120,181.1
2026-06-30 17:03:00,28.7529265,77.4969797,24.1,43.8,34.7,350,168,478,306.1,383.3
2026-06-30 17:04:00,28.7534393,77.4960421,34,76,40.3,85,172,201,83.7,118.7
2026-06-30 17:05:00,28.7533302,77.4965765,38.4,66.8,10.7,52,58,82,21.4,39.5
2026-06-30 17:06:00,28.7533762,77.4967645,38.7,89,42.2,144,233,257,86.3,140.7
2026-06-30 17:07:00,28.7529331,77.4967635,37.1,66.4,48.2,333,158,270,286.4,438.9
2026-06-30 17:08:00,28.7528867,77.4975593,30.3,34.3,40.2,96,35,152,128.7,412.3
2026-06-30 17:09:00,28.7526725,77.4974383,24.4,67.2,41.8,36,54,92,24.5,43.3
2026-06-30 17:10:00,28.752812,77.4976427,37.8,80.7,59.5,387,157,272,288.3,455.5
2026-06-30 17:11:00,28.7534192,77.4967651,41.4,72,10.6,59,33,59,25.5,36.3
2026-06-30 17:12:00,28.7532068,77.4975226,33.8,67,46.6,182,120,386,232.5,319.7
2026-06-30 17:13:00,28.7527688,77.4967468,35.4,65.4,44.3,185,236,351,80.7,143.4
2026-06-30 17:14:00,28.7527633,77.4962188,32,42.3,46.3,577,248,592,322.3,432.1
2026-06-30 17:15:00,28.7530817,77.4972689,41,44.6,49.8,599,249,687,394.6,439
2026-06-30 17:16:00,28.7530237,77.4966931,37.6,69.3,51.7,178,198,336,100.6,147.3
2026-06-30 17:17:00,28.7531703,77.4960122,32.1,36.6,47.9,679,164,572,391,436.7
2026-06-30 17:18:00,28.7536183,77.4962124,25.8,62,34.1,256,116,660,203.1,289.4
2026-06-30 17:19:00,28.7528232,77.4965222,33.2,35.8,49.9,248,241,662,184,247.1
2026-06-30 17:20:00,28.752928,77.497681,32,47.6,41.7,69,88,248,173.9,405.7
2026-06-30 17:21:00,28.7528794,77.4970667,40.5,83.9,48.6,149,177,284,90.5,155.9
2026-06-30 17:22:00,28.7527233,77.4966594,31.8,66,46,117,299,270,197.3,238.3
2026-06-30 17:23:00,28.752766,77.4959989,32.4,36,48.6,39,50,114,5.4,26.9
2026-06-30 17:24:00,28.7533146,77.4973357,22.7,73.4,5,154,306,339,105.9,175.9
2026-06-30 17:25:00,28.7534662,77.4971092,39.7,34.1,56.7,344,179,686,231.7,281.4
2026-06-30 17:26:00,28.7533398,77.4962725,36.7,38.5,14.1,20,51,103,24.8,30.3
2026-06-30 17:27:00,28.7526418,77.4969894,33.2,88.7,56.6,174,191,220,99.1,161.6
2026-06-30 17:28:00,28.7534761,77.4962913,26.1,36.3,48.2,514,168,379,228.8,343
2026-06-30 17:29:00,28.7529391,77.4961341,25,44.5,34.6,42,49,78,13.2,29.4
2026-06-30 17:30:00,28.7526929,77.4966376,26.6,32.9,4.9,463,129,512,343.1,446.5
2026-06-30 17:31:00,28.7528636,77.4962264,27.8,52.5,57.4,115,51,248,146.1,439.2
2026-06-30 17:32:00,28.752976,77.4965462,36.2,63.5,47.7,127,237,344,120.4,188.7
2026-06-30 17:33:00,28.7531459,77.4960037,28.6,35.3,9.6,187,291,313,168.5,218.7
2026-06-30 17:34:00,28.7533073,77.4966522,32.6,69.3,42.7,284,151,447,180.3,335.7
2026-06-30 17:35:00,28.7528696,77.4964872,41.1,50.4,47.7,193,311,220,197.4,256.2
2026-06-30 17:36:00,28.7536493,77.4976172,41.4,79.5,45.7,143,187,184,197.3,256.5
2026-06-30 17:37:00,28.7526326,77.4969234,32.4,31.7,34.1,627,190,474,263,376.6
2026-06-30 17:38:00,28.7530167,77.4963676,32.8,68.8,51,193,184,796,226,313.9
2026-06-30 17:39:00,28.7530794,77.4968131,33.1,50.1,49.4,161,236,203,127.1,186
2026-06-30 17:40:00,28.7533874,77.4972148,32.3,54.2,33.5,45,33,273,98.2,276.6
2026-06-30 17:41:00,28.7528581,77.4967118,34.4,42.2,44.6,264,211,309,287.9,414.6
2026-06-30 17:42:00,28.7530782,77.4976042,41.1,50.2,29.7,42,59,58,12.7,31.2
2026-06-30 17:43:00,28.7534502,77.4962505,24.6,64.8,24.7,41,23,84,21.1,39
2026-06-30 17:44:00,28.7527386,77.4976395,28.7,68.3,1.5,103,228,229,126.1,190.9
2026-06-30 17:45:00,28.75261,77.4960726,31.1,45.2,55.6,61,32,84,20.4,38.7
2026-06-30 17:46:00,28.7534772,77.4976235,29,35.3,47.1,146,150,496,195.2,263.5
2026-06-30 17:47:00,28.7536333,77.4960803,42.1,40.6,37.7,51,40,72,15.6,38.8
2026-06-30 17:48:00,28.7527333,77.4965328,25.8,68.6,4,92,286,270,151,201.1
2026-06-30 17:49:00,28.7534655,77.496794,35.2,44.7,40.8,363,189,679,416.4,527.6
2026-06-30 17:50:00,28.7529937,77.4964653,34.9,64,36.9,134,242,758,302.9,362.7
2026-06-30 17:51:00,28.7532638,77.4963724,28.1,72.5,44.7,130,227,486,232.6,314.5
2026-06-30 17:52:00,28.7532835,77.4976044,31,46.3,58.4,21,23,63,18.6,41.4
2026-06-30 17:53:00,28.7532088,77.4973636,30.4,73.7,46.3,127,263,243,195.7,231.2
2026-06-30 17:54:00,28.7528723,77.496683,32.6,49.1,18,655,233,548,263.3,349.4
2026-06-30 17:55:00,28.7534541,77.4959948,27,37.4,45,329,180,667,375.3,491.1
2026-06-30 17:56:00,28.7526211,77.4965025,23.5,44,37.9,695,262,415,447.3,501.4
2026-06-30 17:57:00,28.752659,77.4962396,31.1,70,30,60,94,210,108.2,294.5
2026-06-30 17:58:00,28.7535541,77.4970633,40.4,60.4,52.9,247,211,463,267.3,356.2
2026-06-30 17:59:00,28.7530569,77.4971478,29.1,79.7,41.7,45,20,73,19.7,33
2026-06-30 18:00:00,28.7527295,77.4967094,27.1,37,45.1,169,260,276,143.8,194
2026-06-30 18:01:00,28.7535442,77.4961831,36.7,49,3.2,37,61,97,7.4,17.5
2026-06-30 18:02:00,28.7534715,77.4961942,26.2,46.4,53.8,209,179,464,300.1,387.4
2026-06-30 18:03:00,28.7529468,77.496457,35.7,66.4,60,153,203,432,221,318
2026-06-30 18:04:00,28.752643,77.4972201,35.9,59,51.7,71,43,74,28.3,37.1
2026-06-30 18:05:00,28.7530805,77.4973621,23.9,56.7,13.6,107,162,315,144.5,206
2026-06-30 18:06:00,28.752778,77.4974593,24.1,61.7,10.3,19,41,121,8.9,24.5
2026-06-30 18:07:00,28.7532005,77.4966145,24.6,31.7,46.2,250,230,674,157.2,252.7
2026-06-30 18:08:00,28.7534693,77.4976514,33.6,66.8,42.8,173,200,192,111,153.3
2026-06-30 18:09:00,28.7530089,77.4960732,41.5,31.5,24.7,46,50,86,19.5,28.1
2026-06-30 18:10:00,28.7526332,77.4967409,25.9,85,48.5,26,27,139,11.7,27.8
2026-06-30 18:11:00,28.753318,77.4966847,22.6,68.2,48.3,117,170,558,226.4,316.6
2026-06-30 18:12:00,28.7527853,77.4963277,28.3,35.3,40.8,59,41,256,133.2,290.9
2026-06-30 18:13:00,28.7528316,77.4965312,26.6,63.1,47.4,30,29,68,23.3,33.4
2026-06-30 18:14:00,28.7527949,77.4963642,27.5,34.8,44.6,118,193,172,94.3,139.3
2026-06-30 18:15:00,28.7528945,77.4974794,28.8,42.8,58.2,603,175,698,412.3,521.4
2026-06-30 18:16:00,28.7535221,77.4965071,36.8,30.7,58.1,322,183,621,369.1,464.5
2026-06-30 18:17:00,28.7526356,77.4975454,31.8,43.9,54.3,149,214,441,219.9,365.1
2026-06-30 18:18:00,28.7532488,77.4976556,30.2,40.9,0,80,40,173,105,379.6
2026-06-30 18:19:00,28.7528572,77.4973366,41.2,84.7,45.7,234,178,557,245.1,351.1
2026-06-30 18:20:00,28.7529076,77.4969264,35.1,62.6,44.4,32,27,92,17.5,26.6
2026-06-30 18:21:00,28.7530379,77.4969719,24.5,78.2,39.9,62,33,101,13.7,35.8
2026-06-30 18:22:00,28.7531788,77.4965354,31.7,31.1,6.5,525,147,649,275.6,343.8
2026-06-30 18:23:00,28.7526674,77.4963052,36.5,38.5,40.7,666,249,598,324.7,373
2026-06-30 18:24:00,28.7528848,77.4961909,29.8,39.6,45.6,91,87,257,133.1,440.1
2026-06-30 18:25:00,28.7527478,77.4965253,32.2,56.2,2,218,277,259,192.6,223.3
2026-06-30 18:26:00,28.7528028,77.4970673,26.4,68.2,49,73,72,239,171.3,368.6
2026-06-30 18:27:00,28.7535363,77.4976475,39.5,41.4,40.6,172,118,575,309.6,360.1
2026-06-30 18:28:00,28.7531489,77.4963643,30.5,35.7,42.2,140,212,514,204.4,262.2
2026-06-30 18:29:00,28.7532647,77.4969874,42,75.4,58.2,97,44,275,84.6,271.3
2026-06-30 18:30:00,28.7534486,77.4963745,32.9,62.9,31.9,201,155,233,128.6,178.2
2026-06-30 18:31:00,28.7534348,77.4973804,22.1,46.4,16.7,328,162,351,256.8,402
2026-06-30 18:32:00,28.753641,77.4968178,29.3,88.9,40.1,31,62,76,17.9,29.2
2026-06-30 18:33:00,28.7534278,77.4967876,30,65.7,47.4,164,163,269,197.2,368.2
2026-06-30 18:34:00,28.7529693,77.4959945,24.1,61.3,59.6,56,31,95,16.6,26.7
2026-06-30 18:35:00,28.753173,77.4968538,32.9,56.9,40.3,48,18,120,10.4,25.8
2026-06-30 18:36:00,28.7531143,77.4961343,38,73.9,46,116,59,218,134.8,357.9
2026-06-30 18:37:00,28.7535541,77.4972712,28.1,84.7,9,105,42,181,106.3,404.8
2026-06-30 18:38:00,28.7531315,77.4970394,41.6,52.3,43.3,255,144,420,221.4,297.7
2026-06-30 18:39:00,28.7530012,77.4961072,35.7,87,20.3,88,89,207,87,299.1
2026-06-30 18:40:00,28.7527836,77.4968176,25.4,56.9,27.7,215,232,517,271.1,368.7
2026-06-30 18:41:00,28.7529363,77.4970108,34.2,65.3,13.9,51,50,66,5,25.4
2026-06-30 18:42:00,28.7528358,77.4975162,39.4,73.3,51.9,87,246,308,213.5,251.9
2026-06-30 18:43:00,28.7535496,77.4976261,37.4,69.2,55.4,24,47,117,15.3,31.8
2026-06-30 18:44:00,28.7534166,77.4964296,24.6,44.8,48.4,61,55,179,153,343.7
2026-06-30 18:45:00,28.7526649,77.4967514,39.1,42.6,11.1,339,203,663,428.2,490.6
2026-06-30 18:46:00,28.7536416,77.4973201,36.7,53.1,46.1,104,42,232,144.8,442.8
2026-06-30 18:47:00,28.75315,77.4973302,27.1,64.9,33,152,160,673,288.2,407.2
2026-06-30 18:48:00,28.7533983,77.4964495,34.7,38.5,16.8,164,180,294,188.9,224.9
2026-06-30 18:49:00,28.7536478,77.496209,36.5,50.3,43.8,42,74,210,157.8,444.6
2026-06-30 18:50:00,28.7536321,77.4974389,40,35.4,42.4,192,146,357,262.7,354.3
2026-06-30 18:51:00,28.7527048,77.496076,27,37.2,32.5,372,175,634,290.3,346
2026-06-30 18:52:00,28.7532878,77.4963962,22.7,43.6,52.3,202,307,281,148.7,209.9
2026-06-30 18:53:00,28.7528707,77.4970562,34.7,68.6,18.2,196,209,718,243.1,293.1
2026-06-30 18:54:00,28.7534608,77.4965362,36.9,62.3,45.8,122,178,305,146.1,203.7
2026-06-30 18:55:00,28.7535671,77.4973891,35.3,76.8,41.5,187,284,196,88.8,130.4
2026-06-30 18:56:00,28.7526569,77.4968,31.3,86.6,42.3,277,129,284,214.5,317.3
2026-06-30 18:57:00,28.75365,77.4962273,22.4,83.9,45.3,128,318,228,181.8,249.6
2026-06-30 18:58:00,28.7528256,77.4964457,34.4,81.5,41,39,19,115,20.6,32.2
2026-06-30 18:59:00,28.7534933,77.4965204,30.6,48.5,49.1,108,40,223,107.8,285.7
2026-06-30 19:00:00,28.7534444,77.4976726,33.4,81.2,48.2,123,161,767,205.8,311.7
2026-06-30 19:01:00,28.7529703,77.4970206,22.4,66,49.4,78,72,169,90.2,362.7
2026-06-30 19:02:00,28.7534754,77.4968982,23.2,43.8,47,327,194,401,296.7,360.4
2026-06-30 19:03:00,28.7534864,77.4973862,23.3,41,43.4,82,84,185,108.5,311.3
2026-06-30 19:04:00,28.7527801,77.4970869,35.1,31.9,32.3,30,47,67,21,37.6
2026-06-30 19:05:00,28.7532271,77.4976294,34.9,47.9,42.7,38,34,128,18.6,26.3
2026-06-30 19:06:00,28.7534507,77.4970026,25.4,59.2,51,93,72,265,138.5,410.8
2026-06-30 19:07:00,28.7533366,77.4961738,26.5,44.5,59,444,145,380,385.3,465.2
2026-06-30 19:08:00,28.7535666,77.4972323,22.2,66,58.7,75,35,218,143.6,441.3
2026-06-30 19:09:00,28.7526255,77.4972392,29.6,70.4,45.4,132,223,286,103.9,164.3
2026-06-30 19:10:00,28.7533308,77.4963018,33.1,43.9,11.1,69,65,247,89.8,397.3
2026-06-30 19:11:00,28.753602,77.4973465,31,35.9,44.3,576,233,527,423.8,473.8
2026-06-30 19:12:00,28.7531918,77.4964549,29.7,46.6,46.7,492,208,352,340.2,396.7
2026-06-30 19:13:00,28.7531931,77.4973431,39.2,39.8,34.2,57,64,124,21.1,42.5
2026-06-30 19:14:00,28.7527879,77.4967066,39.5,85.5,26.2,46,44,266,155.7,403.8
2026-06-30 19:15:00,28.7536451,77.4973762,27.4,42.9,53.2,358,216,357,190.5,292.3
2026-06-30 19:16:00,28.7535233,77.4959801,33.1,42.4,49.8,55,59,111,11.5,25.1
2026-06-30 19:17:00,28.7531184,77.4964202,26,47.5,49.8,338,202,424,200.5,371.9
2026-06-30 19:18:00,28.7529257,77.496209,33.6,42.1,53.9,324,227,399,342.5,448.5
2026-06-30 19:19:00,28.7531114,77.496012,39.2,56,53.3,191,228,461,174,291.3
2026-06-30 19:20:00,28.7526964,77.4971017,32.3,77,12.2,194,171,269,129.8,190.1
2026-06-30 19:21:00,28.7528367,77.4972938,36.5,29.2,14.9,592,246,560,459,553.2
2026-06-30 19:22:00,28.7528265,77.4961031,27.2,82.9,31.8,70,51,205,171,381.9
2026-06-30 19:23:00,28.7531584,77.4967787,41.4,65.6,2.9,376,167,333,259.4,339.3
2026-06-30 19:24:00,28.7525999,77.4975345,30.2,80.2,45.2,141,272,272,119.2,152.9
2026-06-30 19:25:00,28.7535645,77.4962208,39.8,85.1,41.6,92,38,274,161.4,397.9
2026-06-30 19:26:00,28.7528027,77.4970488,28.4,55.9,40.5,87,179,267,89.4,148
2026-06-30 19:27:00,28.7527376,77.4969357,33,83.5,57.2,235,159,610,289.5,356.2
2026-06-30 19:28:00,28.7533515,77.4970024,23.5,53.8,45.8,285,175,397,173.2,324.9
2026-06-30 19:29:00,28.7535592,77.4972799,39.6,69,53.5,255,207,541,161.8,272.2
2026-06-30 19:30:00,28.7534827,77.4961542,23.6,77.1,53.5,53,47,132,14.1,32.3
2026-06-30 19:31:00,28.752942,77.4964483,26.5,74.3,0.6,100,84,246,91.7,382.9
2026-06-30 19:32:00,28.7526165,77.4964517,30.8,62,42.1,50,91,207,113.4,329.5
2026-06-30 19:33:00,28.7532087,77.4971973,25.7,53.9,53,67,43,84,18,33.8
2026-06-30 19:34:00,28.753572,77.4967541,34.1,33.7,40.3,445,141,633,243.8,355.4
2026-06-30 19:35:00,28.7534187,77.4962534,35.7,34.5,2.9,97,259,230,192.3,254.9
2026-06-30 19:36:00,28.7534903,77.4961897,39,58.7,27,127,251,214,130.8,195.6
2026-06-30 19:37:00,28.753512,77.4976299,28.4,31.4,58.4,608,248,607,292,371.8
2026-06-30 19:38:00,28.7536078,77.4961755,27.8,46.5,54.3,151,273,260,96.9,140.8
2026-06-30 19:39:00,28.7529923,77.4974752,36.8,78.4,41.5,82,214,300,132.8,177.5
2026-06-30 19:40:00,28.7535906,77.4969308,22.5,38.8,7.7,563,223,590,319.9,384.4
2026-06-30 19:41:00,28.7530202,77.4966026,23.5,48.9,46.1,137,320,231,86.2,142.1
2026-06-30 19:42:00,28.7526974,77.496518,34.7,34.2,58.7,126,222,615,219.4,314.3
2026-06-30 19:43:00,28.7529099,77.4972088,36.8,72.2,44,58,43,108,13.4,27.6
2026-06-30 19:44:00,28.7527461,77.4969169,25.7,71.8,48.9,193,153,335,169.5,235.3
2026-06-30 19:45:00,28.7527623,77.4970527,39.1,32.4,42.4,145,134,454,275.7,376.1
2026-06-30 19:46:00,28.7535914,77.4970799,37.1,51.9,45,47,70,276,132.5,410.1
2026-06-30 19:47:00,28.7534293,77.4966559,41.5,36.5,37.4,200,253,536,277.8,357
2026-06-30 19:48:00,28.7536053,77.4965353,30.3,35.7,51.1,275,213,356,281.7,409.2
2026-06-30 19:49:00,28.7532815,77.4974139,29.9,60.4,14.3,232,224,617,264.9,372.7
2026-06-30 19:50:00,28.7527872,77.4960333,33.3,39.3,5.5,218,149,614,219.9,338.3
2026-06-30 19:51:00,28.7536221,77.4964631,22.6,69.1,46.4,67,77,211,150.3,297.8
2026-06-30 19:52:00,28.753334,77.4969517,36.4,59.7,46,86,227,254,193.7,247.3
2026-06-30 19:53:00,28.7535771,77.4969527,30.4,84.2,43.7,52,50,163,100.4,269
2026-06-30 19:54:00,28.7534228,77.4974999,23,60.2,49.4,143,203,322,160.1,190.3
2026-06-30 19:55:00,28.7528263,77.4960571,37.1,36.2,42.2,469,200,418,230.3,291.8
2026-06-30 19:56:00,28.7532214,77.4972113,40.4,76.1,42.2,72,35,123,13.9,23
2026-06-30 19:57:00,28.7527887,77.4961899,23.8,86.1,44.2,179,252,265,205.1,265.6
2026-06-30 19:58:00,28.7529156,77.4960713,23.7,34.6,42.5,507,142,613,396,432.7
2026-06-30 19:59:00,28.7533307,77.4960917,27.8,86.8,46.6,165,284,197,125.1,190.6
2026-06-30 20:00:00,28.7527353,77.4962244,37.7,53.4,51.1,186,225,393,233.7,345.7
2026-06-30 20:01:00,28.7533623,77.4968705,34.2,78.4,59,47,89,192,172.9,411.5
2026-06-30 20:02:00,28.7535977,77.4976005,29.2,61.5,10.2,112,247,289,124.5,178.9
2026-06-30 20:03:00,28.7535958,77.4963778,25.7,81.2,35,157,283,325,90.3,158.2
2026-06-30 20:04:00,28.753014,77.4972668,36.4,89.9,49.9,137,189,613,186.1,232.2
2026-06-30 20:05:00,28.7536528,77.4976448,38.2,49.4,41.2,121,87,239,134.9,414.3
2026-06-30 20:06:00,28.7536081,77.49655,37.5,34,47.8,111,197,200,147.4,181.8
2026-06-30 20:07:00,28.7526301,77.4966867,28.2,90.3,23.6,258,118,294,176.9,287.7
2026-06-30 20:08:00,28.7532259,77.4972623,29.2,80.8,52.2,87,41,152,93.8,377.4
2026-06-30 20:09:00,28.7535767,77.496824,30.9,61.6,41.6,102,163,331,216.5,275.9
2026-06-30 20:10:00,28.7536218,77.4969157,32.7,68.4,58.6,202,256,294,109.8,170.8
2026-06-30 20:11:00,28.7528374,77.4968771,39.5,36,49.8,128,305,331,92.4,134
2026-06-30 20:12:00,28.7531959,77.4970721,39.9,45.8,44.1,93,51,175,175,479.2
2026-06-30 20:13:00,28.7535851,77.4966569,22.2,87.5,55,223,220,773,250.9,292.2
2026-06-30 20:14:00,28.7527406,77.4962437,40.1,81.2,29.1,318,130,292,241,327.8
2026-06-30 20:15:00,28.753379,77.497399,30.4,38.4,9.4,52,35,169,137.8,364.6
2026-06-30 20:16:00,28.7528479,77.4973715,29.6,70.4,26.1,314,240,454,199.7,292.6
2026-06-30 20:17:00,28.7536359,77.4967471,34.7,33.4,0.2,681,146,359,229.3,307.4
2026-06-30 20:18:00,28.7527768,77.496174,34.5,86.3,44.2,242,150,487,245,317.8
2026-06-30 20:19:00,28.7535315,77.4975462,25.2,31.6,54.7,100,88,215,131.6,375.1
2026-06-30 20:20:00,28.7526981,77.4964122,27.4,40.7,43.9,52,42,235,87,293.3
2026-06-30 20:21:00,28.7533391,77.4963816,37.9,48.7,47.1,379,108,432,279.3,444.8
2026-06-30 20:22:00,28.7532741,77.4970898,29.9,78.6,57.5,293,111,289,264.8,429.5
2026-06-30 20:23:00,28.7535279,77.4969274,30,52.1,44.9,197,220,303,213.7,253.6
2026-06-30 20:24:00,28.7530728,77.4960571,41.6,32.1,43.1,212,124,411,216.5,367.8
2026-06-30 20:25:00,28.7528689,77.4974184,30.8,37.5,45.7,343,149,549,308.2,418.7
2026-06-30 20:26:00,28.7528525,77.4963547,32.5,59.8,26.1,54,44,109,14.6,25.9
2026-06-30 20:27:00,28.7526739,77.4960457,34.7,80.6,52.8,250,108,354,243.1,414.1
2026-06-30 20:28:00,28.7528645,77.4963503,33.5,81.8,40.8,72,35,125,11.5,28.5
2026-06-30 20:29:00,28.7527173,77.496368,34.2,32.4,49.7,364,118,461,350.9,409.9
2026-06-30 20:30:00,28.7525997,77.4962312,27.4,88.8,41,84,72,207,135.3,442.8
2026-06-30 20:31:00,28.7530111,77.4974777,28.1,33.4,43.9,457,240,638,401.6,518.9
2026-06-30 20:32:00,28.753366,77.4968344,33.6,41.3,47.5,694,222,592,276.9,316.2
2026-06-30 20:33:00,28.7536171,77.4965249,24.7,72.5,37.6,106,44,276,155.3,371.3
2026-06-30 20:34:00,28.7535293,77.4972792,37,53.4,47.7,89,74,194,135.7,308.2
2026-06-30 20:35:00,28.7531106,77.4971204,40.9,60.9,2.7,157,252,508,272.1,387.8
2026-06-30 20:36:00,28.7529954,77.4959963,24.6,44.4,45.5,167,126,644,302.2,385.2
2026-06-30 20:37:00,28.7531726,77.497297,36.8,50,57,570,225,670,343.6,381.8
2026-06-30 20:38:00,28.7526986,77.4968218,38,42.4,42.9,153,296,269,190.5,235.1
2026-06-30 20:39:00,28.7531063,77.497119,26.3,69,53.5,48,36,98,21.5,41
2026-06-30 20:40:00,28.7535094,77.4971799,25.3,60.6,25.7,75,67,275,175.5,334.7
2026-06-30 20:41:00,28.753291,77.4969242,35.9,47.5,58.8,66,54,269,108,274.4
2026-06-30 20:42:00,28.7533249,77.4960427,24.4,67.4,43.3,74,51,214,104.9,317.1
2026-06-30 20:43:00,28.7527634,77.496984,23.6,50.1,44.7,201,153,738,220.9,302.7
2026-06-30 20:44:00,28.7526763,77.4963347,40.6,30.4,47.8,603,167,529,403.4,509.1
2026-06-30 20:45:00,28.7534885,77.4969782,38.1,80.1,24.3,65,38,125,14.2,29.1
2026-06-30 20:46:00,28.7529003,77.4959794,27.8,36.5,41.5,221,200,250,188.1,243.7
2026-06-30 20:47:00,28.7529278,77.4971781,30.3,32.4,8.8,453,226,693,396.6,505.5
2026-06-30 20:48:00,28.7535945,77.4969805,41.3,46,46.5,171,192,696,158.3,260
2026-06-30 20:49:00,28.7526782,77.4966116,26.1,73.4,51.3,213,251,283,216.6,261.6
2026-06-30 20:50:00,28.7527766,77.497518,28.6,46.9,34,235,164,406,159.4,273.5
2026-06-30 20:51:00,28.7530001,77.4962519,30.9,82.1,59.1,88,72,179,124.7,275.8
2026-06-30 20:52:00,28.7533676,77.4963282,26.4,86.5,49.1,154,311,334,85.8,139.1
2026-06-30 20:53:00,28.7531814,77.496893,32.9,88.9,16.9,65,57,82,25.2,38.2
2026-06-30 20:54:00,28.7535391,77.4975578,41.7,83,47,41,31,136,11.2,17.3
2026-06-30 20:55:00,28.7526891,77.4972582,28.7,42.3,43.5,395,221,438,331.8,389.8
2026-06-30 20:56:00,28.7532306,77.4964469,34.8,46,45.6,77,262,319,163,225.9
2026-06-30 20:57:00,28.7532514,77.4969252,38.9,34.7,54.1,149,245,453,225.7,291.5
2026-06-30 20:58:00,28.7531053,77.4968513,33.6,71,57.4,64,39,132,24.6,33.2
2026-06-30 20:59:00,28.7526318,77.4962417,30.9,47.7,47.1,112,77,211,131.8,385.7
2026-06-30 21:00:00,28.7535972,77.496322,31.7,56.3,58.1,84,74,235,137.8,291.8
2026-06-30 21:01:00,28.7527767,77.4970136,28.5,73.3,29.2,64,38,93,10.7,28.2
2026-06-30 21:02:00,28.7535321,77.4965386,34.8,35.5,52.5,607,168,418,398.4,500.7
2026-06-30 21:03:00,28.7527607,77.4965265,40.1,57.7,24.2,71,50,180,109.8,317.8
2026-06-30 21:04:00,28.7527114,77.4964123,24.8,34,51.7,378,209,687,292,369.9
2026-06-30 21:05:00,28.7528143,77.4961682,41.3,45.5,40.9,143,289,303,96.9,145.9
2026-06-30 21:06:00,28.7527972,77.4964659,41,49.5,55.2,131,236,250,169.5,224.9
2026-06-30 21:07:00,28.7533285,77.4960242,24.2,34.4,41.3,508,241,467,376,440.5
2026-06-30 21:08:00,28.7533658,77.4970062,29.3,53.3,41.8,67,56,96,15.5,30.5
2026-06-30 21:09:00,28.7533725,77.4970932,29.1,60.4,44,227,131,491,277.6,393.4
2026-06-30 21:10:00,28.7528703,77.496855,26.9,68.9,50.5,225,164,548,190.2,289.7
2026-06-30 21:11:00,28.7528916,77.496677,34.5,57.3,41.3,244,143,547,219.4,307.8
2026-06-30 21:12:00,28.7528455,77.4962895,34.5,35.4,47.7,271,228,434,264.5,422.4
2026-06-30 21:13:00,28.752643,77.4960326,27.8,62.3,58.4,167,161,319,176.4,227.6
2026-06-30 21:14:00,28.7532008,77.497367,36.1,53.8,41.1,84,202,332,194.7,230.7
2026-06-30 21:15:00,28.7534905,77.4972574,29.1,70.2,46,22,26,113,23.7,40.6
2026-06-30 21:16:00,28.752765,77.4974773,37.9,37.2,41.6,597,227,662,275.3,357.4
2026-06-30 21:17:00,28.7529746,77.4963157,40.4,39.1,37.2,38,55,91,20.5,35.2
2026-06-30 21:18:00,28.7530474,77.4969513,30.6,52.8,40.1,205,210,366,298.5,414.2
2026-06-30 21:19:00,28.7529145,77.4972578,29.3,62.7,43.6,106,38,273,90.5,330.1
2026-06-30 21:20:00,28.753298,77.4974141,37.9,86.9,45.3,162,181,225,164.4,200.6
2026-06-30 21:21:00,28.7532377,77.4971281,34.1,83.4,56.5,207,314,258,214.7,252.9
2026-06-30 21:22:00,28.7528085,77.4975046,35.6,44.6,9.8,693,229,582,414.6,521.6
2026-06-30 21:23:00,28.7526268,77.4973828,41.3,41,60,80,324,194,203.6,259.4
2026-06-30 21:24:00,28.7527705,77.4965919,29.3,66.7,12.7,118,254,182,145.4,212.6
2026-06-30 21:25:00,28.7529054,77.4960559,41.2,70.4,4.5,198,299,239,177.5,235.9
2026-06-30 21:26:00,28.7526866,77.4970518,31.8,76.6,43.1,61,26,74,23.4,38.6
2026-06-30 21:27:00,28.7534846,77.4969565,37.6,41,56.9,320,146,332,278.2,433.3
2026-06-30 21:28:00,28.7529216,77.4975036,24.5,60.1,41.9,52,29,108,22.2,39
2026-06-30 21:29:00,28.7530104,77.4964096,37.4,49.3,6.3,143,248,283,172.3,212.4
2026-06-30 21:30:00,28.7531165,77.4968444,28.2,48.4,49.6,108,34,234,87.7,305.3
2026-06-30 21:31:00,28.7532933,77.4964976,32.3,31.1,43,355,174,631,432,524.3
2026-06-30 21:32:00,28.7526979,77.4963448,30.9,87.3,45.6,75,76,172,132.5,427.5
2026-06-30 21:33:00,28.7531769,77.4962759,41.1,46,24.6,161,125,465,195,274.9
